season,round,circuit,driver,constructor,grid,position,status
2015,4,bahrain,button,mclaren,20,20,ERS
2015,5,catalunya,rosberg,mercedes,1,1,Finished
2015,5,catalunya,hamilton,mercedes,2,2,Finished
2015,5,catalunya,vettel,ferrari,3,3,Finished
2015,5,catalunya,bottas,williams,4,4,Finished
2015,5,catalunya,raikkonen,ferrari,7,5,Finished
2015,5,catalunya,massa,williams,9,6,Finished
2015,5,catalunya,ricciardo,red_bull,10,7,+1 Lap
2015,5,catalunya,grosjean,lotus_f1,11,8,+1 Lap
2015,5,catalunya,sainz,toro_rosso,5,9,+1 Lap
2015,5,catalunya,kvyat,red_bull,8,10,+1 Lap
2015,5,catalunya,max_verstappen,toro_rosso,6,11,+1 Lap
2015,5,catalunya,nasr,sauber,15,12,+1 Lap
2015,5,catalunya,perez,force_india,18,13,+1 Lap
2015,5,catalunya,ericsson,sauber,16,14,+1 Lap
2015,5,catalunya,hulkenberg,force_india,17,15,+1 Lap
2015,5,catalunya,button,mclaren,14,16,+1 Lap
2015,5,catalunya,stevens,manor,19,17,+3 Laps
2015,5,catalunya,merhi,manor,20,18,+4 Laps
2015,5,catalunya,maldonado,lotus_f1,12,19,Accident
2015,5,catalunya,alonso,mclaren,13,20,Brakes
2015,6,monaco,rosberg,mercedes,2,1,Finished
2015,6,monaco,vettel,ferrari,3,2,Finished
2015,6,monaco,hamilton,mercedes,1,3,Finished
2015,6,monaco,kvyat,red_bull,5,4,Finished
2015,6,monaco,ricciardo,red_bull,4,5,Finished
2015,6,monaco,raikkonen,ferrari,6,6,Finished
2015,6,monaco,perez,force_india,7,7,Finished
2015,6,monaco,button,mclaren,10,8,Finished
2015,6,monaco,nasr,sauber,14,9,Finished
2015,6,monaco,sainz,toro_rosso,0,10,Finished
2015,6,monaco,hulkenberg,force_india,11,11,Finished
2015,6,monaco,grosjean,lotus_f1,15,12,Finished
2015,6,monaco,ericsson,sauber,17,13,Finished
2015,6,monaco,bottas,williams,16,14,Finished
2015,6,monaco,massa,williams,12,15,+1 Lap
2015,6,monaco,merhi,manor,19,16,+2 Laps
2015,6,monaco,stevens,manor,18,17,+2 Laps
2015,6,monaco,max_verstappen,toro_rosso,9,18,Accident
2015,6,monaco,alonso,mclaren,13,19,Gearbox
2015,6,monaco,maldonado,lotus_f1,8,20,Brakes
2015,7,villeneuve,hamilton,mercedes,1,1,Finished
2015,7,villeneuve,rosberg,mercedes,2,2,Finished
2015,7,villeneuve,bottas,williams,4,3,Finished
2015,7,villeneuve,raikkonen,ferrari,3,4,Finished
2015,7,villeneuve,vettel,ferrari,18,5,Finished
2015,7,villeneuve,massa,williams,15,6,Finished
2015,7,villeneuve,maldonado,lotus_f1,6,7,Finished
2015,7,villeneuve,hulkenberg,force_india,7,8,+1 Lap
2015,7,villeneuve,kvyat,red_bull,8,9,+1 Lap
2015,7,villeneuve,grosjean,lotus_f1,5,10,+1 Lap
2015,7,villeneuve,perez,force_india,10,11,+1 Lap
2015,7,villeneuve,sainz,toro_rosso,11,12,+1 Lap
2015,7,villeneuve,ricciardo,red_bull,9,13,+1 Lap
2015,7,villeneuve,ericsson,sauber,12,14,+1 Lap
2015,7,villeneuve,max_verstappen,toro_rosso,19,15,+1 Lap
2015,7,villeneuve,nasr,sauber,14,16,+2 Laps
2015,7,villeneuve,stevens,manor,17,17,+4 Laps
2015,7,villeneuve,merhi,manor,16,18,Retired
2015,7,villeneuve,button,mclaren,20,19,Retired
2015,7,villeneuve,alonso,mclaren,13,20,Engine
2015,8,red_bull_ring,rosberg,mercedes,2,1,Finished
2015,8,red_bull_ring,hamilton,mercedes,1,2,Finished
2015,8,red_bull_ring,massa,williams,4,3,Finished
2015,8,red_bull_ring,vettel,ferrari,3,4,Finished
2015,8,red_bull_ring,bottas,williams,6,5,Finished
2015,8,red_bull_ring,hulkenberg,force_india,5,6,Finished
2015,8,red_bull_ring,maldonado,lotus_f1,10,7,+1 Lap
2015,8,red_bull_ring,max_verstappen,toro_rosso,7,8,+1 Lap
2015,8,red_bull_ring,perez,force_india,13,9,+1 Lap
2015,8,red_bull_ring,ricciardo,red_bull,18,10,+1 Lap
2015,8,red_bull_ring,nasr,sauber,8,11,+1 Lap
2015,8,red_bull_ring,kvyat,red_bull,15,12,+1 Lap
2015,8,red_bull_ring,ericsson,sauber,11,13,+2 Laps
2015,8,red_bull_ring,merhi,manor,16,14,+3 Laps
2015,8,red_bull_ring,grosjean,lotus_f1,9,15,Gearbox
2015,8,red_bull_ring,sainz,toro_rosso,12,16,Power loss
2015,8,red_bull_ring,button,mclaren,20,17,Retired
2015,8,red_bull_ring,stevens,manor,17,18,Oil leak
2015,8,red_bull_ring,raikkonen,ferrari,14,19,Collision
2015,8,red_bull_ring,alonso,mclaren,19,20,Collision
2015,9,silverstone,hamilton,mercedes,1,1,Finished
2015,9,silverstone,rosberg,mercedes,2,2,Finished
2015,9,silverstone,vettel,ferrari,6,3,Finished
2015,9,silverstone,massa,williams,3,4,Finished
2015,9,silverstone,bottas,williams,4,5,Finished
2015,9,silverstone,kvyat,red_bull,7,6,Finished
2015,9,silverstone,hulkenberg,force_india,9,7,Finished
2015,9,silverstone,raikkonen,ferrari,5,8,+1 Lap
2015,9,silverstone,perez,force_india,11,9,+1 Lap
2015,9,silverstone,alonso,mclaren,17,10,+1 Lap
2015,9,silverstone,ericsson,sauber,15,11,+1 Lap
2015,9,silverstone,merhi,manor,20,12,+3 Laps
2015,9,silverstone,stevens,manor,19,13,+3 Laps
2015,9,silverstone,sainz,toro_rosso,8,14,Electrical
2015,9,silverstone,ricciardo,red_bull,10,15,Electrical
2015,9,silverstone,max_verstappen,toro_rosso,13,16,Spun off
2015,9,silverstone,grosjean,lotus_f1,12,17,Collision
2015,9,silverstone,maldonado,lotus_f1,14,18,Collision
2015,9,silverstone,button,mclaren,18,19,Collision
2015,9,silverstone,nasr,sauber,16,20,Gearbox
2015,10,hungaroring,vettel,ferrari,3,1,Finished
2015,10,hungaroring,kvyat,red_bull,7,2,Finished
2015,10,hungaroring,ricciardo,red_bull,4,3,Finished
2015,10,hungaroring,max_verstappen,toro_rosso,9,4,Finished
2015,10,hungaroring,alonso,mclaren,15,5,Finished
2015,10,hungaroring,hamilton,mercedes,1,6,Finished
2015,10,hungaroring,grosjean,lotus_f1,10,7,Finished
2015,10,hungaroring,rosberg,mercedes,2,8,Finished
2015,10,hungaroring,button,mclaren,16,9,Finished
2015,10,hungaroring,ericsson,sauber,17,10,Finished
2015,10,hungaroring,nasr,sauber,18,11,Finished
2015,10,hungaroring,massa,williams,8,12,Finished
2015,10,hungaroring,bottas,williams,6,13,Finished
2015,10,hungaroring,maldonado,lotus_f1,14,14,Finished
2015,10,hungaroring,merhi,manor,19,15,+2 Laps
2015,10,hungaroring,stevens,manor,20,16,+4 Laps
2015,10,hungaroring,sainz,toro_rosso,12,17,Electrical
2015,10,hungaroring,raikkonen,ferrari,5,18,Power Unit
2015,10,hungaroring,perez,force_india,13,19,Suspension
2015,10,hungaroring,hulkenberg,force_india,11,20,Front wing
2015,11,spa,hamilton,mercedes,1,1,Finished
2015,11,spa,rosberg,mercedes,2,2,Finished
2015,11,spa,grosjean,lotus_f1,9,3,Finished
2015,11,spa,kvyat,red_bull,12,4,Finished
2015,11,spa,perez,force_india,4,5,Finished
2015,11,spa,massa,williams,6,6,Finished
2015,11,spa,raikkonen,ferrari,16,7,Finished
2015,11,spa,max_verstappen,toro_rosso,18,8,Finished
2015,11,spa,bottas,williams,3,9,Power Unit
2015,11,spa,ericsson,sauber,13,10,Finished
2015,11,spa,nasr,sauber,14,11,Finished
2015,11,spa,vettel,ferrari,8,12,Tyre
2015,11,spa,alonso,mclaren,20,13,+1 Lap
2015,11,spa,button,mclaren,19,14,+1 Lap
2015,11,spa,merhi,manor,17,15,+1 Lap
2015,11,spa,stevens,manor,15,16,+1 Lap
2015,11,spa,sainz,toro_rosso,10,17,Power Unit
2015,11,spa,ricciardo,red_bull,5,18,Power Unit
2015,11,spa,maldonado,lotus_f1,7,19,Engine
2015,11,spa,hulkenberg,force_india,11,20,Power loss
2015,12,monza,hamilton,mercedes,1,1,Finished
2015,12,monza,vettel,ferrari,3,2,Finished
2015,12,monza,massa,williams,5,3,Finished
2015,12,monza,bottas,williams,6,4,Finished
2015,12,monza,raikkonen,ferrari,2,5,Finished
2015,12,monza,perez,force_india,7,6,Finished
2015,12,monza,hulkenberg,force_india,9,7,+1 Lap
2015,12,monza,ricciardo,red_bull,19,8,+1 Lap
2015,12,monza,ericsson,sauber,12,9,+1 Lap
2015,12,monza,kvyat,red_bull,18,10,+1 Lap
2015,12,monza,sainz,toro_rosso,17,11,+1 Lap
2015,12,monza,max_verstappen,toro_rosso,20,12,+1 Lap
2015,12,monza,nasr,sauber,17,13,+1 Lap
2015,12,monza,button,mclaren,15,14,+1 Lap
2015,12,monza,stevens,manor,13,15,+2 Laps
2015,12,monza,merhi,manor,14,16,+2 Laps
2015,12,monza,rosberg,mercedes,4,17,+3 Laps
2015,12,monza,alonso,mclaren,16,18,+6 Laps
2015,12,monza,grosjean,lotus_f1,8,19,Collision damage
2015,12,monza,maldonado,lotus_f1,10,20,Collision damage
2015,13,marina_bay,vettel,ferrari,1,1,Finished
2015,13,marina_bay,ricciardo,red_bull,2,2,Finished
2015,13,marina_bay,raikkonen,ferrari,3,3,Finished
2015,13,marina_bay,rosberg,mercedes,6,4,Finished
2015,13,marina_bay,bottas,williams,7,5,Finished
2015,13,marina_bay,kvyat,red_bull,4,6,Finished
2015,13,marina_bay,perez,force_india,13,7,Finished
2015,13,marina_bay,max_verstappen,toro_rosso,8,8,Finished
2015,13,marina_bay,sainz,toro_rosso,14,9,Finished
2015,13,marina_bay,nasr,sauber,16,10,Finished
2015,13,marina_bay,ericsson,sauber,17,11,Finished
2015,13,marina_bay,maldonado,lotus_f1,18,12,Finished
2015,13,marina_bay,grosjean,lotus_f1,10,13,Tyre
2015,13,marina_bay,rossi,manor,20,14,+2 Laps
2015,13,marina_bay,stevens,manor,19,15,+2 Laps
2015,13,marina_bay,button,mclaren,15,16,Gearbox
2015,13,marina_bay,alonso,mclaren,12,17,Gearbox
2015,13,marina_bay,hamilton,mercedes,5,18,Throttle
2015,13,marina_bay,massa,williams,9,19,Gearbox
2015,13,marina_bay,hulkenberg,force_india,11,20,Collision
2015,14,suzuka,hamilton,mercedes,2,1,Finished
2015,14,suzuka,rosberg,mercedes,1,2,Finished
2015,14,suzuka,vettel,ferrari,4,3,Finished
2015,14,suzuka,raikkonen,ferrari,6,4,Finished
2015,14,suzuka,bottas,williams,3,5,Finished
2015,14,suzuka,hulkenberg,force_india,13,6,Finished
2015,14,suzuka,grosjean,lotus_f1,8,7,Finished
2015,14,suzuka,maldonado,lotus_f1,11,8,Finished
2015,14,suzuka,max_verstappen,toro_rosso,17,9,Finished
2015,14,suzuka,sainz,toro_rosso,10,10,+1 Lap
2015,14,suzuka,alonso,mclaren,12,11,+1 Lap
2015,14,suzuka,perez,force_india,9,12,+1 Lap
2015,14,suzuka,kvyat,red_bull,20,13,+1 Lap
2015,14,suzuka,ericsson,sauber,15,14,+1 Lap
2015,14,suzuka,ricciardo,red_bull,7,15,+1 Lap
2015,14,suzuka,button,mclaren,14,16,+1 Lap
2015,14,suzuka,massa,williams,5,17,+2 Laps
2015,14,suzuka,rossi,manor,19,18,+2 Laps
2015,14,suzuka,stevens,manor,18,19,+3 Laps
2015,14,suzuka,nasr,sauber,16,20,Retired
2015,15,sochi,hamilton,mercedes,2,1,Finished
2015,15,sochi,vettel,ferrari,4,2,Finished
2015,15,sochi,perez,force_india,7,3,Finished
2015,15,sochi,massa,williams,15,4,Finished
2015,15,sochi,kvyat,red_bull,11,5,Finished
2015,15,sochi,nasr,sauber,12,6,Finished
2015,15,sochi,maldonado,lotus_f1,14,7,Finished
2015,15,sochi,raikkonen,ferrari,5,8,Finished
2015,15,sochi,button,mclaren,13,9,Finished
2015,15,sochi,max_verstappen,toro_rosso,9,10,Finished
2015,15,sochi,alonso,mclaren,19,11,Finished
2015,15,sochi,bottas,williams,3,12,Collision
2015,15,sochi,merhi,manor,18,13,+1 Lap
2015,15,sochi,stevens,manor,17,14,+2 Laps
2015,15,sochi,ricciardo,red_bull,10,15,Suspension
2015,15,sochi,sainz,toro_rosso,20,16,Brakes
2015,15,sochi,grosjean,lotus_f1,8,17,Accident
2015,15,sochi,rosberg,mercedes,1,18,Throttle
2015,15,sochi,hulkenberg,force_india,6,19,Collision
2015,15,sochi,ericsson,sauber,17,20,Collision
2015,16,americas,hamilton,mercedes,2,1,Finished
2015,16,americas,rosberg,mercedes,1,2,Finished
2015,16,americas,vettel,ferrari,13,3,Finished
2015,16,americas,max_verstappen,toro_rosso,8,4,Finished
2015,16,americas,perez,force_india,5,5,Finished
2015,16,americas,button,mclaren,11,6,Finished
2015,16,americas,sainz,toro_rosso,20,7,Finished
2015,16,americas,maldonado,lotus_f1,12,8,Finished
2015,16,americas,nasr,sauber,15,9,Finished
2015,16,americas,ricciardo,red_bull,3,10,Finished
2015,16,americas,alonso,mclaren,9,11,Finished
2015,16,americas,rossi,manor,17,12,Finished
2015,16,americas,kvyat,red_bull,4,13,Accident
2015,16,americas,hulkenberg,force_india,6,14,Accident
2015,16,americas,ericsson,sauber,14,15,Retired
2015,16,americas,raikkonen,ferrari,18,16,Brake duct
2015,16,americas,massa,williams,7,17,Retired
2015,16,americas,grosjean,lotus_f1,10,18,Retired
2015,16,americas,bottas,williams,16,19,Retired
2015,16,americas,stevens,manor,19,20,Retired
2015,17,rodriguez,rosberg,mercedes,1,1,Finished
2015,17,rodriguez,hamilton,mercedes,2,2,Finished
2015,17,rodriguez,bottas,williams,6,3,Finished
2015,17,rodriguez,kvyat,red_bull,4,4,Finished
2015,17,rodriguez,ricciardo,red_bull,5,5,Finished
2015,17,rodriguez,massa,williams,7,6,Finished
2015,17,rodriguez,hulkenberg,force_india,10,7,Finished
2015,17,rodriguez,perez,force_india,9,8,Finished
2015,17,rodriguez,max_verstappen,toro_rosso,8,9,Finished
2015,17,rodriguez,grosjean,lotus_f1,12,10,Finished
2015,17,rodriguez,maldonado,lotus_f1,13,11,Finished
2015,17,rodriguez,ericsson,sauber,14,12,Finished
2015,17,rodriguez,sainz,toro_rosso,11,13,Finished
2015,17,rodriguez,button,mclaren,20,14,Finished
2015,17,rodriguez,rossi,manor,16,15,+2 Laps
2015,17,rodriguez,stevens,manor,17,16,+2 Laps
2015,17,rodriguez,nasr,sauber,15,17,Brakes
2015,17,rodriguez,vettel,ferrari,3,18,Accident
2015,17,rodriguez,raikkonen,ferrari,19,19,Collision
2015,17,rodriguez,alonso,mclaren,18,20,Retired
2015,18,interlagos,rosberg,mercedes,1,1,Finished
2015,18,interlagos,hamilton,mercedes,2,2,Finished
2015,18,interlagos,vettel,ferrari,3,3,Finished
2015,18,interlagos,raikkonen,ferrari,4,4,Finished
2015,18,interlagos,bottas,williams,7,5,+1 Lap
2015,18,interlagos,hulkenberg,force_india,5,6,+1 Lap
2015,18,interlagos,kvyat,red_bull,6,7,+1 Lap
2015,18,interlagos,grosjean,lotus_f1,14,8,+1 Lap
2015,18,interlagos,max_verstappen,toro_rosso,9,9,+1 Lap
2015,18,interlagos,maldonado,lotus_f1,15,10,+1 Lap
2015,18,interlagos,ricciardo,red_bull,19,11,+1 Lap
2015,18,interlagos,perez,force_india,11,12,+1 Lap
2015,18,interlagos,nasr,sauber,13,13,+1 Lap
2015,18,interlagos,button,mclaren,16,14,+1 Lap
2015,18,interlagos,alonso,mclaren,20,15,+1 Lap
2015,18,interlagos,ericsson,sauber,12,16,+2 Laps
2015,18,interlagos,stevens,manor,18,17,+4 Laps
2015,18,interlagos,rossi,manor,17,18,+4 Laps
2015,18,interlagos,sainz,toro_rosso,10,19,Retired
2015,18,interlagos,massa,williams,8,20,Excluded
2015,19,yas_marina,rosberg,mercedes,1,1,Finished
2015,19,yas_marina,hamilton,mercedes,2,2,Finished
2015,19,yas_marina,raikkonen,ferrari,3,3,Finished
2015,19,yas_marina,vettel,ferrari,15,4,Finished
2015,19,yas_marina,perez,force_india,4,5,Finished
2015,19,yas_marina,ricciardo,red_bull,5,6,Finished
2015,19,yas_marina,hulkenberg,force_india,7,7,Finished
2015,19,yas_marina,massa,williams,8,8,Finished
2015,19,yas_marina,grosjean,lotus_f1,18,9,Finished
2015,19,yas_marina,kvyat,red_bull,9,10,Finished
2015,19,yas_marina,sainz,toro_rosso,10,11,Finished
2015,19,yas_marina,button,mclaren,12,12,+1 Lap
2015,19,yas_marina,bottas,williams,6,13,+1 Lap
2015,19,yas_marina,ericsson,sauber,17,14,+1 Lap
2015,19,yas_marina,nasr,sauber,14,15,+1 Lap
2015,19,yas_marina,max_verstappen,toro_rosso,11,16,+1 Lap
2015,19,yas_marina,alonso,mclaren,16,17,+2 Laps
2015,19,yas_marina,stevens,manor,19,18,+2 Laps
2015,19,yas_marina,merhi,manor,20,19,+3 Laps
2015,19,yas_marina,maldonado,lotus_f1,13,20,Collision
2016,1,albert_park,rosberg,mercedes,2,1,Finished
2016,1,albert_park,hamilton,mercedes,1,2,Finished
2016,1,albert_park,vettel,ferrari,3,3,Finished
2016,1,albert_park,ricciardo,red_bull,8,4,Finished
2016,1,albert_park,massa,williams,6,5,Finished
2016,1,albert_park,grosjean,haas,19,6,Finished
2016,1,albert_park,hulkenberg,force_india,10,7,Finished
2016,1,albert_park,bottas,williams,16,8,Finished
2016,1,albert_park,sainz,toro_rosso,7,9,Finished
2016,1,albert_park,max_verstappen,toro_rosso,5,10,Finished
2016,1,albert_park,jolyon_palmer,renault,13,11,Finished
2016,1,albert_park,kevin_magnussen,renault,14,12,Finished
2016,1,albert_park,perez,force_india,9,13,Finished
2016,1,albert_park,button,mclaren,12,14,+1 Lap
2016,1,albert_park,nasr,sauber,17,15,+1 Lap
2016,1,albert_park,wehrlein,manor,21,16,+1 Lap
2016,1,albert_park,ericsson,sauber,15,17,Engine
2016,1,albert_park,raikkonen,ferrari,4,18,Engine
2016,1,albert_park,haryanto,manor,22,19,Mechanical
2016,1,albert_park,gutierrez,haas,20,20,Collision
2016,1,albert_park,alonso,mclaren,11,21,Collision
2016,1,albert_park,kvyat,red_bull,18,22,Retired
2016,2,bahrain,rosberg,mercedes,2,1,Finished
2016,2,bahrain,raikkonen,ferrari,4,2,Finished
2016,2,bahrain,hamilton,mercedes,1,3,Finished
2016,2,bahrain,ricciardo,red_bull,5,4,Finished
2016,2,bahrain,grosjean,haas,9,5,Finished
2016,2,bahrain,max_verstappen,toro_rosso,10,6,Finished
2016,2,bahrain,kvyat,red_bull,15,7,+1 Lap
2016,2,bahrain,massa,williams,7,8,+1 Lap
2016,2,bahrain,bottas,williams,6,9,+1 Lap
2016,2,bahrain,vandoorne,mclaren,12,10,+1 Lap
2016,2,bahrain,kevin_magnussen,renault,22,11,+1 Lap
2016,2,bahrain,ericsson,sauber,17,12,+1 Lap
2016,2,bahrain,wehrlein,manor,16,13,+1 Lap
2016,2,bahrain,nasr,sauber,21,14,+1 Lap
2016,2,bahrain,hulkenberg,force_india,8,15,+1 Lap
2016,2,bahrain,perez,force_india,18,16,+1 Lap
2016,2,bahrain,haryanto,manor,20,17,+1 Lap
2016,2,bahrain,sainz,toro_rosso,11,18,Retired
2016,2,bahrain,gutierrez,haas,13,19,Retired
2016,2,bahrain,button,mclaren,14,20,Power Unit
2016,2,bahrain,vettel,ferrari,3,21,Engine
2016,2,bahrain,jolyon_palmer,renault,19,22,Hydraulics
2016,3,shanghai,rosberg,mercedes,1,1,Finished
2016,3,shanghai,vettel,ferrari,4,2,Finished
2016,3,shanghai,kvyat,red_bull,6,3,Finished
2016,3,shanghai,ricciardo,red_bull,2,4,Finished
2016,3,shanghai,raikkonen,ferrari,3,5,Finished
2016,3,shanghai,massa,williams,10,6,Finished
2016,3,shanghai,hamilton,mercedes,22,7,Finished
2016,3,shanghai,max_verstappen,toro_rosso,9,8,Finished
2016,3,shanghai,sainz,toro_rosso,8,9,Finished
2016,3,shanghai,bottas,williams,5,10,Finished
2016,3,shanghai,perez,force_india,7,11,Finished
2016,3,shanghai,alonso,mclaren,11,12,Finished
2016,3,shanghai,button,mclaren,12,13,Finished
2016,3,shanghai,gutierrez,haas,18,14,+1 Lap
2016,3,shanghai,hulkenberg,force_india,13,15,+1 Lap
2016,3,shanghai,ericsson,sauber,15,16,+1 Lap
2016,3,shanghai,kevin_magnussen,renault,17,17,+1 Lap
2016,3,shanghai,wehrlein,manor,21,18,+1 Lap
2016,3,shanghai,grosjean,haas,14,19,+1 Lap
2016,3,shanghai,nasr,sauber,16,20,+1 Lap
2016,3,shanghai,haryanto,manor,20,21,+1 Lap
2016,3,shanghai,jolyon_palmer,renault,19,22,+1 Lap
2016,4,sochi,rosberg,mercedes,1,1,Finished
2016,4,sochi,hamilton,mercedes,10,2,Finished
2016,4,sochi,raikkonen,ferrari,3,3,Finished
2016,4,sochi,bottas,williams,2,4,Finished
2016,4,sochi,massa,williams,4,5,Finished
2016,4,sochi,alonso,mclaren,14,6,+1 Lap
2016,4,sochi,kevin_magnussen,renault,17,7,+1 Lap
2016,4,sochi,grosjean,haas,15,8,+1 Lap
2016,4,sochi,perez,force_india,6,9,+1 Lap
2016,4,sochi,button,mclaren,12,10,+1 Lap
2016,4,sochi,ricciardo,red_bull,5,11,+1 Lap
2016,4,sochi,sainz,toro_rosso,11,12,+1 Lap
2016,4,sochi,jolyon_palmer,renault,18,13,+1 Lap
2016,4,sochi,ericsson,sauber,22,14,+1 Lap
2016,4,sochi,kvyat,red_bull,8,15,+1 Lap
2016,4,sochi,nasr,sauber,19,16,+1 Lap
2016,4,sochi,gutierrez,haas,16,17,+1 Lap
2016,4,sochi,wehrlein,manor,20,18,+2 Laps
2016,4,sochi,max_verstappen,toro_rosso,9,19,Power Unit
2016,4,sochi,vettel,ferrari,7,20,Collision
2016,4,sochi,hulkenberg,force_india,13,21,Collision
2016,4,sochi,haryanto,manor,21,22,Collision
2016,5,catalunya,max_verstappen,red_bull,4,1,Finished
2016,5,catalunya,raikkonen,ferrari,5,2,Finished
2016,5,catalunya,vettel,ferrari,6,3,Finished
2016,5,catalunya,ricciardo,red_bull,3,4,Finished
2016,5,catalunya,bottas,williams,7,5,Finished
2016,5,catalunya,sainz,toro_rosso,8,6,Finished
2016,5,catalunya,perez,force_india,9,7,Finished
2016,5,catalunya,massa,williams,18,8,Finished
2016,5,catalunya,button,mclaren,12,9,+1 Lap
2016,5,catalunya,kvyat,toro_rosso,13,10,+1 Lap
2016,5,catalunya,gutierrez,haas,16,11,+1 Lap
2016,5,catalunya,ericsson,sauber,19,12,+1 Lap
2016,5,catalunya,jolyon_palmer,renault,17,13,+1 Lap
2016,5,catalunya,kevin_magnussen,renault,15,14,+1 Lap
2016,5,catalunya,nasr,sauber,20,15,+1 Lap
2016,5,catalunya,wehrlein,manor,21,16,+1 Lap
2016,5,catalunya,haryanto,manor,22,17,+1 Lap
2016,5,catalunya,grosjean,haas,14,18,Engine
2016,5,catalunya,alonso,mclaren,10,19,Engine
2016,5,catalunya,hulkenberg,force_india,11,20,Engine
2016,5,catalunya,hamilton,mercedes,1,21,Collision
2016,5,catalunya,rosberg,mercedes,2,22,Collision
2016,6,monaco,hamilton,mercedes,3,1,Finished
2016,6,monaco,ricciardo,red_bull,1,2,Finished
2016,6,monaco,perez,force_india,7,3,Finished
2016,6,monaco,vettel,ferrari,4,4,Finished
2016,6,monaco,alonso,mclaren,9,5,Finished
2016,6,monaco,hulkenberg,force_india,5,6,Finished
2016,6,monaco,rosberg,mercedes,2,7,Finished
2016,6,monaco,sainz,toro_rosso,6,8,+1 Lap
2016,6,monaco,button,mclaren,13,9,+1 Lap
2016,6,monaco,massa,williams,14,10,+1 Lap
2016,6,monaco,gutierrez,haas,12,11,+1 Lap
2016,6,monaco,bottas,williams,10,12,+1 Lap
2016,6,monaco,grosjean,haas,15,13,+2 Laps
2016,6,monaco,wehrlein,manor,20,14,+2 Laps
2016,6,monaco,haryanto,manor,19,15,+4 Laps
2016,6,monaco,ericsson,sauber,17,16,Collision
2016,6,monaco,nasr,sauber,0,17,Retired
2016,6,monaco,max_verstappen,red_bull,0,18,Accident
2016,6,monaco,kevin_magnussen,renault,16,19,Retired
2016,6,monaco,kvyat,toro_rosso,8,20,Accident
2016,6,monaco,raikkonen,ferrari,11,21,Accident
2016,6,monaco,jolyon_palmer,renault,18,22,Accident
2016,7,villeneuve,hamilton,mercedes,1,1,Finished
2016,7,villeneuve,vettel,ferrari,3,2,Finished
2016,7,villeneuve,bottas,williams,7,3,Finished
2016,7,villeneuve,max_verstappen,red_bull,5,4,Finished
2016,7,villeneuve,rosberg,mercedes,2,5,Finished
2016,7,villeneuve,raikkonen,ferrari,6,6,Finished
